timestamp_s,encoder_count,accel_x_mss
28.222856,581443,0.25557
28.227669,581558,0.70925
28.233424,581696,1.0833
28.238508,581818,1.39137
28.243704,581942,1.39054
28.248535,582058,1.26602
28.254041,582190,1.07994
28.259313,582316,0.82237
28.26932,582556,0.38837
28.273701,582661,0.38052
28.277987,582763,0.31189
28.283017,582884,0.18634
28.28825,583009,0.1362
28.293201,583128,0.14423
28.297211,583224,0.09534
28.301999,583339,-0.12486
28.306978,583458,-0.34129
28.311794,583573,-0.44386
28.316815,583694,-0.72346
28.322292,583825,-1.09542
28.327306,583945,-1.33998
28.332638,584073,-1.59417
28.337771,584196,-1.66082
28.342876,584318,-1.84266
28.347589,584431,-1.76325
28.352582,584551,-1.53904
28.356636,584648,-1.53282
28.36199,584776,-1.22855
28.366955,584895,-0.7893
28.371695,585009,-0.43389
28.376557,585125,-0.06253
28.381261,585238,0.20821
28.386682,585368,0.596
28.391083,585473,0.90045
28.396013,585591,1.12684
28.401118,585714,1.32692
28.406207,585835,1.38123
28.416597,586084,1.36386
28.421849,586210,1.48643
28.426794,586329,1.37341
28.431788,586448,1.21248
28.437168,586577,0.90482
28.442127,586696,0.84202
28.446861,586809,0.69626
28.452709,586949,0.72017
28.457786,587071,0.47415
28.463116,587198,0.40377
28.467937,587314,0.22479
28.473244,587441,0.34626
28.477734,587548,0.20853
28.482514,587663,0.32811
28.488041,587795,0.19426
28.493325,587921,0.22651
28.498601,588048,0.24482
28.503851,588173,0.18362
28.508804,588292,0.13543
28.517484,588499,-0.00791
28.522322,588615,0.09559
28.526904,588725,-0.01429
28.532362,588855,-0.23396
28.537456,588977,-0.25831
28.542337,589094,-0.29277
28.54811,589232,-0.5328
28.553084,589351,-0.61171
28.557939,589467,-0.71753
28.562672,589580,-0.75649
28.567911,589705,-0.97634
28.573269,589833,-1.02752
28.578658,589962,-1.09876
28.583436,590076,-1.25995
28.588042,590186,-1.20285
28.593299,590312,-1.32839
28.59875,590442,-1.41829
28.60362,590558,-1.55323
28.609269,590693,-1.63881
28.614501,590818,-1.48731
28.61968,590942,-1.5994
28.624539,591058,-1.68723
28.629479,591175,-1.60359
28.634647,591299,-1.81601
28.639068,591404,-1.73978
28.643879,591519,-1.79786
28.648535,591630,-1.81801
28.653474,591748,-1.78738
28.658452,591866,-1.88797
28.663083,591977,-1.82561
28.667229,592076,-1.72737
28.672434,592200,-1.81274
28.677853,592329,-1.86694
28.68307,592453,-1.88902
28.687855,592567,-1.85189
28.692911,592688,-1.81897
28.697868,592806,-1.80535
28.703088,592930,-1.84383
28.70775,593041,-1.77478
28.713116,593169,-1.78515
28.717977,593284,-1.84431
28.723108,593406,-1.76871
28.727875,593520,-1.72589
28.732811,593637,-1.67744
28.738206,593765,-1.66561
28.743246,593885,-1.69213
28.748367,594007,-1.80897
28.753367,594126,-1.71577
28.757874,594233,-1.80611
28.762877,594352,-1.76313
28.767409,594459,-1.8227
28.772674,594584,-1.68745
28.777304,594694,-1.76287
28.782228,594811,-1.69248
28.787581,594938,-1.75925
28.792316,595051,-1.69528
28.797696,595178,-1.70918
28.802604,595295,-1.71503
28.807783,595417,-1.59346
28.812987,595541,-1.40939
28.817968,595659,-1.46613
28.823025,595779,-1.34189
28.828079,595898,-1.38081
28.832964,596014,-1.339
28.837972,596133,-1.18153
28.842986,596251,-1.15473
28.848038,596371,-1.10401
28.853099,596491,-0.92988
28.858275,596613,-0.72269
28.862664,596717,-0.69223
28.867408,596829,-0.52141
28.872143,596941,-0.49043
28.876898,597054,-0.40082
28.881909,597172,-0.4431
28.886272,597275,-0.28206
28.891048,597388,-0.10891
28.896368,597513,-0.10122
28.901278,597629,0.03918
28.906568,597754,0.07452
28.911708,597875,0.07152
28.916991,598000,0.10628
28.921865,598115,0.1718
28.926492,598224,0.02177
28.931202,598335,0.07526
28.936491,598460,0.18863
28.941791,598585,0.09626
28.946242,598689,0.16173
28.95179,598820,0.31414
28.957142,598946,0.35102
28.961749,599054,0.40319
28.966657,599170,0.40058
28.971572,599285,0.51
28.976008,599390,0.69289
28.980708,599500,0.71501
28.985743,599619,0.92553
28.990828,599738,1.02388
28.995468,599847,1.10126
29.000489,599965,1.26179
29.005262,600077,1.41257
29.010039,600189,1.44282
29.014922,600303,1.3384
29.019534,600412,1.26041
29.024877,600537,1.12867
29.029261,600640,0.9876
29.034136,600754,0.71585
29.039247,600874,0.44236
29.044508,600997,0.06352
29.049258,601108,-0.35982
29.054118,601222,-0.77163
29.05958,601349,-1.12402
29.064517,601465,-1.43744
29.069397,601579,-1.75253
29.075142,601713,-1.83286
29.080035,601827,-2.01297
29.0851,601946,-1.92736
29.094634,602168,-1.74165
29.09972,602287,-1.49654
29.104152,602390,-1.16724
29.109729,602520,-0.94351
29.114593,602634,-0.65516
29.119904,602757,-0.43305
29.124623,602867,-0.21401
29.129635,602984,0.0238
29.135041,603110,-0.06534
29.140599,603239,0.10935
29.145419,603351,0.09956
29.150417,603467,0.10805
29.155317,603581,0.17108
29.160345,603698,0.25421
29.165352,603814,0.43601
29.170137,603925,0.54083
29.174781,604033,0.85434
29.179513,604143,0.91046
29.184421,604257,1.04956
29.189473,604374,1.37731
29.194494,604490,1.17395
29.199282,604601,1.21527
29.204451,604721,0.82534
29.209232,604831,0.52839
29.214472,604953,0.05411
29.219756,605075,-0.61324
29.22477,605191,-0.94658
29.229677,605304,-1.39808
29.234778,605422,-1.77143
29.240019,605543,-1.74921
29.244583,605648,-1.86063
29.249782,605768,-1.52319
29.254653,605881,-1.24814
29.259612,605995,-1.00083
29.264786,606114,-0.5014
29.270012,606235,-0.33106
29.274715,606343,-0.14294
29.279409,606451,0.01937
29.284142,606560,0.14179
29.289115,606674,0.11843
29.294265,606793,0.27963
29.298939,606900,0.31416
29.304195,607021,0.4989
29.308818,607127,0.77391
29.314052,607247,0.93242
29.318937,607359,1.2407
29.32386,607472,1.42669
29.32932,607597,1.26304
29.334573,607718,0.93919
29.339654,607834,0.61911
29.344617,607948,-0.02987
29.349669,608063,-0.66533
29.355305,608192,-1.37582
29.360551,608312,-1.7892
29.365011,608414,-1.89895
29.36978,608523,-1.92456
29.374156,608623,-1.69519
29.379345,608742,-1.28393
29.383548,608838,-0.88994
29.388263,608945,-0.61437
29.393249,609059,-0.26071
29.398381,609176,-0.04988
29.402998,609281,0.03536
29.408625,609409,0.194
29.413671,609524,0.34203
29.41908,609647,0.40239
29.424582,609772,0.7432
29.429783,609890,1.00266
29.434985,610008,1.20245
29.439956,610121,1.38418
29.444142,610216,1.269
29.4492,610331,0.73458
29.454355,610448,0.28074
29.460041,610577,-0.52441
29.465161,610693,-1.15631
29.470542,610814,-1.6736
29.475255,610921,-1.86959
29.480044,611029,-1.72433
29.483993,611119,-1.55522
29.488675,611225,-1.15456
29.49273,611316,-0.68782
29.496825,611409,-0.44109
29.501688,611518,0.04468
29.506871,611635,0.07487
29.511813,611747,0.20315
29.516409,611850,0.35099
29.521042,611955,0.23662
29.526436,612076,0.73072
29.531373,612187,1.08536
29.535819,612287,1.37146
29.541116,612407,1.43335
29.546085,612518,1.31904
29.551556,612641,0.84254
29.556336,612749,0.06679
29.561135,612856,-0.6236
29.565504,612954,-1.27031
29.569926,613053,-1.60421
29.574851,613164,-1.92415
29.580477,613290,-1.67557
29.586171,613417,-1.18931
29.591663,613540,-0.5278
29.596188,613642,-0.21358
29.600995,613749,0.08027
29.605311,613845,0.05571
29.610398,613959,0.15137
29.615637,614076,0.4168
29.620382,614182,0.6013
29.625026,614286,0.87735
29.630303,614403,1.20664
29.634508,614497,1.46233
29.639373,614605,1.40648
29.644558,614721,0.98691
29.648995,614819,0.26184
29.6538,614926,-0.4572
29.658796,615037,-1.16404
29.663224,615136,-1.67716
29.669011,615264,-1.73422
29.674472,615385,-1.52149
29.679403,615495,-1.07916
29.683837,615593,-0.75608
29.68898,615707,-0.24185
29.694164,615822,0.07389
29.704024,616040,0.32192
29.709562,616162,0.62154
29.714169,616264,0.68972
29.71964,616385,1.17223
29.72486,616500,1.37321
29.7298,616609,1.13349
29.734589,616715,0.7746
29.740157,616838,-0.15785
29.744593,616935,-0.81677
29.749812,617050,-1.42772
29.755316,617171,-1.78103
29.760283,617281,-1.64256
29.765042,617385,-1.13009
29.769816,617490,-0.46718
29.774176,617586,-0.19519
29.779418,617701,0.10566
29.784507,617813,0.32734
29.789206,617916,0.40117
29.793871,618018,0.51251
29.798792,618126,0.92032
29.803382,618226,1.12543
29.808958,618348,1.48217
29.814276,618464,1.37732
29.819069,618569,0.90954
29.823888,618674,0.06914
29.829688,618801,-0.86072
29.835301,618923,-1.59012
29.840204,619030,-1.86211
29.845592,619148,-1.60819
29.85018,619248,-1.06115
29.854787,619348,-0.57614
29.859677,619454,-0.236
29.864869,619567,0.09869
29.869581,619670,0.11166
29.878743,619869,0.43339
29.882993,619961,0.74423
29.887898,620067,1.14429
29.892516,620167,1.44487
29.897066,620266,1.34298
29.901856,620370,0.89071
29.907036,620482,0.02101
29.911889,620587,-0.83043
29.916992,620697,-1.70013
29.921509,620795,-1.92365
29.926485,620902,-1.6215
29.931366,621008,-1.32802
29.935929,621106,-0.62829
29.941041,621216,-0.26981
29.945758,621318,-0.02038
29.950836,621427,0.06503
29.956111,621541,0.25005
29.96101,621646,0.48649
29.966253,621759,0.88398
29.971468,621871,1.26151
29.976809,621986,1.41376
29.982104,622099,0.96802
29.987825,622222,0.11844
29.992792,622329,-0.78227
29.997919,622438,-1.59259
30.003327,622554,-1.80525
30.008956,622675,-1.4511
30.013618,622774,-0.96254
30.01861,622881,-0.40285
30.023266,622981,0.09342
30.028412,623091,0.10641
30.032939,623187,0.24354
30.038238,623300,0.39177
30.043095,623404,0.77966
30.048386,623516,1.02437
30.053338,623622,1.31111
30.0585,623732,1.26506
30.062927,623826,0.86867
30.067245,623918,0.34825
30.072154,624022,-0.7201
30.077075,624126,-1.60227
30.081351,624217,-1.75488
30.086231,624321,-1.68144
30.091247,624427,-1.45705
30.096511,624539,-0.63445
30.100411,624621,-0.24265
30.105244,624723,0.05391
30.11071,624839,0.2114
30.115364,624937,0.29451
30.120524,625047,0.42029
30.125518,625152,0.74539
30.130153,625250,1.17508
30.134793,625348,1.44727
30.139774,625453,1.23616
30.145079,625565,0.57524
30.149941,625667,-0.21628
30.154683,625767,-1.26666
30.158888,625855,-1.66778
30.163945,625962,-1.87152
30.169293,626074,-1.42948
30.173409,626160,-1.00634
30.178315,626263,-0.41862
30.18364,626375,0.05346
30.188576,626479,0.2199
30.193085,626573,0.38905
30.198295,626682,0.42241
30.203776,626797,0.80155
30.208831,626903,1.14479
30.213958,627010,1.59039
30.219433,627124,1.2847
30.229529,627335,-0.07765
30.234582,627440,-1.00428
30.239284,627538,-1.42358
30.243917,627635,-1.69274
30.248634,627733,-1.41666
30.254002,627845,-0.89734
30.25927,627954,-0.26087
30.263667,628046,0.05171
30.26901,628157,0.30299
30.273723,628255,0.40782
30.279274,628370,0.60106
30.284347,628475,0.90157
30.289688,628586,1.2999
30.294882,628693,1.52815
30.300026,628800,1.39495
30.305313,628909,0.91198
30.310275,629012,0.07226
30.314812,629106,-0.82355
30.320446,629222,-1.58712
30.325461,629326,-1.6556
30.330828,629436,-1.48635
30.335903,629541,-0.81587
30.340995,629646,-0.2064
30.345242,629733,-0.08536
30.350509,629842,0.43273
30.355558,629946,0.35629
30.360659,630051,0.48783
30.364995,630140,0.72964
30.369737,630237,1.08927
30.37473,630340,1.48605
30.37954,630438,1.60373
30.384472,630539,1.3741
30.39002,630653,0.63841
30.395315,630762,-0.23257
30.399904,630856,-1.01722
30.405017,630960,-1.55567
30.410555,631073,-1.60526
30.41551,631175,-1.20335
30.420793,631283,-0.56851
30.425972,631388,-0.15292
30.430885,631489,0.2654
30.436734,631608,0.51428
30.44194,631714,0.46672
30.446449,631806,0.64175
30.451321,631905,0.94078
30.456246,632005,1.24905
30.461646,632115,1.59372
30.466416,632212,1.54006
30.47172,632320,1.19917
30.476473,632416,0.49364
30.481971,632528,-0.3844
30.486575,632621,-1.11293
30.491393,632719,-1.6363
30.495641,632805,-1.64066
30.500934,632912,-1.35123
30.506919,633033,-0.88847
30.511687,633130,-0.27814
30.516356,633224,0.01077
30.522025,633338,0.29209
30.527648,633452,0.28403
30.532695,633554,0.53418
30.538173,633664,0.67257
30.54363,633774,1.2261
30.548388,633870,1.3472
30.553324,633970,1.48846
30.558149,634067,1.39934
30.568582,634276,0.06789
30.574137,634388,-0.90056
30.578904,634484,-1.34155
30.583994,634586,-1.65844
30.589589,634698,-1.61019
30.594589,634798,-1.08404
30.599143,634890,-0.68009
30.603893,634985,-0.22545
30.609218,635091,0.08471
30.61465,635200,0.30909
30.619748,635302,0.44269
30.624547,635398,0.39666
30.62961,635499,0.6672
30.633969,635586,0.85452
30.638372,635674,1.30538
30.643603,635778,1.45985
30.6487,635880,1.56423
30.654159,635989,1.16892
30.658936,636084,0.62965
30.664378,636192,-0.19081
30.669067,636285,-0.90483
30.673767,636379,-1.39546
30.678981,636482,-1.71629
30.683177,636566,-1.74186
30.688391,636669,-1.30696
30.693833,636777,-0.935
30.698593,636872,-0.51331
30.703512,636969,-0.17222
30.708143,637061,2.10129
30.713672,637171,0.23665
30.718356,637263,0.33901
30.724006,637375,0.46762
30.729207,637478,0.65856
30.734336,637579,0.83844
30.744762,637785,1.46035
30.749257,637874,1.60814
30.754246,637972,1.33718
30.759247,638071,0.88982
30.764516,638175,0.0636
30.769848,638280,-0.5716
30.774455,638371,-1.20376
30.779395,638468,-1.57008
30.783933,638557,-1.86501
30.789118,638659,-1.76914
30.79867,638847,-1.01008
30.803828,638948,-0.56687
30.809647,639062,-0.13367
30.814388,639155,0.10837
30.819078,639247,0.21492
30.823478,639333,0.29625
30.828695,639436,0.30926
30.834037,639540,0.39756
30.838954,639637,0.53943
30.843867,639733,0.85995
30.848693,639827,1.15945
30.853612,639923,1.23646
30.859374,640036,1.47952
30.863461,640116,1.47909
30.868708,640218,1.32694
30.873772,640317,0.79979
30.879059,640420,0.36785
30.883841,640513,-0.28148
30.888727,640608,-0.94247
30.89416,640714,-1.3695
30.899178,640812,-1.72132
30.904503,640916,-1.75461
30.909601,641015,-1.59171
30.914742,641115,-1.29398
30.920289,641222,-0.93075
30.925144,641317,-0.49764
30.930033,641412,-0.15473
30.934992,641508,-0.08852
30.940292,641611,0.18807
30.945678,641715,0.19401
30.95123,641823,0.23989
30.956195,641919,0.29527
30.961437,642021,0.45678
30.966423,642117,0.67448
30.971622,642218,0.9322
30.97651,642312,1.02841
30.981365,642406,1.08029
30.987079,642517,1.46686
30.992287,642617,1.54471
30.997729,642722,1.54567
31.002814,642821,1.30384
31.007283,642907,1.10661
31.012448,643006,0.63656
31.017053,643095,0.1938
31.022367,643198,-0.36064
31.027469,643296,-0.78298
31.032131,643386,-1.14465
31.037282,643485,-1.48277
31.041889,643574,-1.70566
31.047394,643680,-1.82974
31.052494,643778,-1.77523
31.05721,643868,-1.63989
31.06246,643969,-1.39962
31.067144,644059,-1.12643
31.071876,644150,-0.95478
31.076581,644240,-0.58339
31.080873,644323,-0.40237
31.085795,644417,-0.11883
31.09115,644520,-0.07498
31.095299,644599,0.07701
31.100481,644699,0.06116
31.105516,644795,0.26642
31.110049,644882,0.1408
31.115545,644987,0.33961
31.120909,645090,0.3363
31.125483,645177,0.4735
31.130691,645277,0.40429
31.135852,645376,0.54274
31.14085,645471,0.84679
31.145893,645568,0.86381
31.150751,645660,1.02451
31.1553,645747,1.11102
31.160997,645856,1.41137
31.165701,645946,1.44786
31.170876,646045,1.50897
31.176029,646143,1.34894
31.1817,646251,1.38659
31.186252,646338,1.11488
31.191405,646436,1.03757
31.196333,646530,0.74169
31.201163,646622,0.54728
31.206305,646720,0.27839
31.211242,646814,0.0467
31.216209,646908,-0.28462
31.221394,647007,-0.60811
31.226007,647094,-0.97833
31.230702,647184,-1.18851
31.235587,647276,-1.2958
31.240586,647371,-1.69624
31.245156,647458,-1.69023
31.250635,647562,-1.75489
31.255786,647660,-1.89364
31.261342,647765,-1.86639
31.266863,647870,-1.92071
31.272028,647968,-1.81078
31.27663,648055,-1.68457
31.281213,648142,-1.65796
31.286723,648247,-1.44216
31.291599,648339,-1.42589
31.296217,648427,-1.21866
31.30138,648524,-1.18888
31.30677,648626,-0.98961
31.312433,648734,-0.91435
31.31733,648826,-0.79656
31.322228,648919,-0.55535
31.327239,649014,-0.48975
31.3327,649117,-0.26063
31.338073,649218,-0.30613
31.343054,649313,-0.21878
31.34828,649411,-0.15014
31.352961,649500,-0.10333
31.357511,649586,-0.04657
31.362,649670,0.04875
31.367272,649770,-0.03921
31.372333,649866,0.08527
31.377587,649965,0.06018
31.382627,650060,0.07018
31.387599,650154,0.12071
31.392844,650252,0.26373
31.398329,650356,0.29151
31.403103,650446,0.3416
31.408044,650539,0.24517
31.412809,650629,0.13518
31.417755,650722,0.37431
31.42245,650810,0.35545
31.427523,650906,0.29292
31.432581,651001,0.30612
31.43709,651086,0.20825
31.442147,651181,0.30181
31.447773,651287,0.18396
31.452556,651377,0.23237
31.457896,651478,0.30084
31.46305,651575,0.34015
31.467723,651663,0.152
31.473026,651762,0.22802
31.477436,651845,0.29319
31.482909,651948,0.23181
31.487873,652041,0.34628
31.492767,652133,0.36643
31.497602,652224,0.29416
31.5028,652322,0.40645
31.507511,652410,0.25254
31.513064,652515,0.37467
31.518152,652610,0.35353
31.522873,652699,0.30763
31.528212,652799,0.25236
31.532641,652882,0.29266
31.537742,652978,0.37648
31.542697,653071,0.32101
31.547793,653167,0.29103
31.552837,653261,0.22963
31.557636,653351,0.28803
31.562328,653439,0.20717
31.567159,653530,0.16456
31.572093,653623,0.0537
31.5768,653711,0.1353
31.582491,653818,0.09762
31.587186,653906,-0.024
31.592139,653998,-0.22871
31.597061,654091,-0.17707
31.601871,654181,-0.3857
31.60645,654267,-0.47078
31.611493,654361,-0.65515
31.616217,654450,-0.65119
31.621455,654548,-0.73074
31.626327,654639,-0.88
31.632002,654746,-1.17063
31.636872,654837,-1.14333
31.641847,654930,-1.16659
31.647401,655034,-1.3156
31.652513,655130,-1.33746
31.657541,655224,-1.60366
31.662646,655320,-1.49223
31.668096,655422,-1.62239
31.673284,655519,-1.52098
31.678929,655625,-1.48816
31.683784,655716,-1.32652
31.687773,655790,-1.29003
31.692694,655882,-1.17853
31.697783,655978,-0.8618
31.702926,656074,-0.61852
31.708403,656177,-0.36753
31.713761,656277,-0.08112
31.719312,656381,0.29346
31.723998,656469,0.55292
31.728867,656560,0.87034
31.73383,656653,1.15852
31.738307,656736,1.27464
31.743004,656824,1.48419
31.748399,656925,1.59258
31.753849,657027,1.69832
31.758703,657118,1.65717
31.763463,657207,1.58709
31.767938,657291,1.42542
31.772985,657386,1.29231
31.777521,657471,1.23369
31.782549,657565,1.09146
31.78776,657662,0.84105
31.793363,657767,0.73543
31.798957,657872,0.54069
31.803839,657963,0.41313
31.808987,658060,0.52083
31.812813,658132,0.50626
31.8173,658216,0.33313
31.822453,658312,0.27986
31.827578,658408,0.17918
31.83311,658512,0.12158
31.838377,658610,-0.21263
31.843475,658706,-0.4188
31.848929,658808,-0.7279
31.854441,658911,-1.09323
31.858935,658995,-1.24759
31.863785,659086,-1.58825
31.868508,659175,-1.67279
31.873411,659267,-1.57255
31.878508,659362,-1.45706
31.883567,659457,-1.13044
31.889246,659564,-0.62005
31.894071,659654,-0.05936
31.899661,659759,0.57049
31.90507,659860,1.09088
31.910208,659957,1.40306
31.914625,660039,1.6838
31.918978,660121,1.67882
31.924224,660219,1.66577
31.929436,660317,1.37268
31.934242,660407,1.25303
31.939175,660500,0.9309
31.944369,660597,0.73693
31.948895,660682,0.53209
31.953525,660769,0.56112
31.962918,660945,0.35513
31.967173,661025,0.34744
31.972197,661120,0.03736
31.977453,661218,-0.25896
31.981904,661302,-0.60896
31.986966,661397,-0.9508
31.991889,661490,-1.39267
31.996956,661585,-1.57948
32.001924,661678,-1.6979
32.007724,661787,-1.36208
32.013433,661894,-0.86601
32.01788,661978,-0.15565
32.022886,662072,0.46104
32.027299,662155,0.97564
32.032642,662256,1.48113
32.038352,662363,1.72844
32.043032,662451,1.63715
32.047559,662536,1.36124
32.052039,662621,1.17111
32.056502,662705,0.81608
32.061174,662793,0.69206
32.066473,662892,0.57935
32.07177,662992,0.4073
32.076615,663083,0.32564
32.081674,663179,0.22355
32.086915,663277,-0.19163
32.091758,663369,-0.71361
32.096466,663457,-1.19971
32.101007,663543,-1.41214
32.105908,663635,-1.53087
32.110813,663728,-1.26055
32.115991,663826,-0.69307
32.121428,663928,0.11015
32.127073,664035,0.93432
32.132025,664128,1.45737
32.137041,664223,1.64484
32.142808,664332,1.55449
32.147519,664421,1.15111
32.152303,664511,0.83488
32.157234,664604,0.61149
32.162371,664701,0.39224
32.16748,664798,0.35946
32.173154,664905,0.16032
32.177717,664992,-0.14634
32.182374,665080,-0.64867
32.18732,665173,-1.25109
32.191889,665260,-1.42251
32.197304,665362,-1.48377
32.202434,665460,-1.00346
32.207622,665558,-0.23272
32.213503,665669,0.85561
32.217965,665754,1.42782
32.222616,665842,1.56836
32.227828,665941,1.58808
32.232101,666022,1.32132
32.237214,666119,0.82423
32.241932,666208,0.59909
32.246654,666298,0.49653
32.252288,666405,0.27933
32.256953,666493,0.1016
32.261542,666581,-0.37058
32.266538,666676,-0.93198
32.271373,666767,-1.52825
32.276026,666856,-1.68333
32.280702,666945,-1.33341
32.285896,667044,-0.52332
32.290892,667139,0.51171
32.295005,667217,1.22072
32.299676,667306,1.6019
32.305046,667408,1.45733
32.310144,667505,1.20674
32.315433,667606,0.56495
32.320792,667708,0.31219
32.325684,667801,0.39182
32.330479,667893,0.20695
32.335283,667985,-0.26452
32.340077,668076,-0.95099
32.344949,668169,-1.48838
32.35009,668267,-1.76892
32.354474,668351,-1.24741
32.359535,668448,-0.35624
32.364691,668546,0.597
32.370055,668649,1.48874
32.375404,668751,1.45667
32.380205,668843,1.23624
32.384869,668932,0.66105
32.389771,669026,0.43704
32.394289,669112,0.39822
32.400119,669224,0.25417
32.405012,669318,-0.25301
32.4101,669415,-0.9838
32.415133,669512,-1.50042
32.419734,669600,-1.62356
32.425156,669704,-0.80463
32.430469,669806,0.40516
32.435037,669894,1.32741
32.440356,669996,1.77343
32.445384,670093,1.38748
32.450119,670184,0.92243
32.454678,670271,0.56076
32.459341,670361,0.42938
32.464133,670453,0.29943
32.469002,670547,-0.20517
32.474556,670654,-0.84069
32.479311,670745,-1.49083
32.484304,670842,-1.52915
32.489307,670938,-0.97483
32.494244,671033,0.29248
32.499065,671126,1.19085
32.504298,671227,1.68727
32.509552,671329,1.25063
32.51471,671428,0.78353
32.519781,671526,0.40744
32.524961,671626,0.26043
32.530444,671732,-0.04004
32.535191,671824,-0.75419
32.540321,671923,-1.58036
32.545668,672027,-1.80098
32.550214,672115,-0.93268
32.555532,672218,0.37317
32.560755,672319,1.32908
32.565639,672414,1.49445
32.57088,672516,1.20904
32.575905,672613,0.55577
32.581549,672723,0.4506
32.586393,672817,0.13982
32.591159,672909,-0.26928
32.596429,673012,-1.12425
32.601511,673110,-1.71497
32.606208,673202,-1.44096
32.611104,673297,-0.41103
32.615845,673389,0.86321
32.620899,673488,1.56442
32.625477,673577,1.38321
32.630441,673674,0.82908
32.635847,673779,0.52587
32.641072,673881,0.38532
32.646275,673983,-0.01758
32.65191,674093,-0.81736
32.656719,674187,-1.535
32.661466,674279,-1.53044
32.666914,674386,-0.46094
32.671672,674479,0.74652
32.676605,674575,1.51862
32.681668,674675,1.30953
32.686418,674768,0.78296
32.691323,674864,0.48795
32.696111,674957,0.31596
32.701909,675071,-0.04952
32.707306,675177,-1.01276
32.712355,675276,-1.6305
32.717525,675378,-1.21737
32.72229,675471,-0.22138
32.727255,675569,1.03637
32.732293,675668,1.56772
32.737594,675772,1.2176
32.742791,675874,0.59187
32.747554,675968,0.49216
32.752939,676074,0.334
32.758059,676175,-0.33327
32.763118,676275,-1.32466
32.768122,676374,-1.64174
32.773289,676476,-0.54694
32.777866,676566,0.75101
32.783167,676671,1.61448
32.787947,676765,1.53634
32.792285,676851,1.06774
32.797271,676949,0.56223
32.802156,677046,0.37936
32.807063,677143,0.03422
32.811979,677241,-0.86761
32.816932,677339,-1.65041
32.821545,677430,-1.46056
32.826019,677519,-0.41257
32.830974,677617,0.9835
32.835408,677705,1.49188
32.840458,677805,1.23789
32.845176,677899,0.77532
32.850365,678002,0.41365
32.85583,678111,0.06905
32.860664,678207,-0.53072
32.865797,678309,-1.40183
32.871135,678416,-1.64766
32.875849,678510,-0.69817
32.880985,678612,0.92896
32.885944,678711,1.58448
32.890421,678800,1.198
32.895195,678895,0.66748
32.899461,678981,0.38546
32.903569,679063,0.37373
32.908648,679164,-0.18885
32.913614,679263,-1.14669
32.918971,679371,-1.59971
32.923683,679465,-1.09949
32.928007,679552,0.27685
32.933273,679657,1.50449
32.938005,679752,1.47523
32.943413,679860,0.77009
32.948489,679962,0.46991
32.953592,680065,0.2513
32.959144,680176,-0.47551
32.963988,680273,-1.38967
32.969571,680386,-1.44743
32.974525,680485,-0.41518
32.979934,680594,1.24592
32.984618,680688,1.5608
32.989816,680793,0.98182
32.99474,680892,0.50036
32.999825,680995,0.24265
33.004746,681094,-0.09084
33.010136,681203,-1.22074
33.014681,681295,-1.6356
33.019607,681394,-1.07578
33.024518,681494,0.33969
33.029603,681596,1.53155
33.034042,681686,1.29822
33.039395,681795,0.73095
33.044503,681898,0.24604
33.048743,681984,0.17085
33.05378,682086,-0.48528
33.058718,682186,-1.36468
33.063008,682273,-1.61384
33.067799,682370,-0.8487
33.073023,682477,0.77425
33.077743,682572,1.51696
33.08295,682678,1.15366
33.088166,682784,0.5259
33.093132,682886,0.20946
33.098397,682993,-0.07874
33.103561,683098,-1.07152
33.108861,683206,-1.75008
33.114273,683316,-0.97689
33.119092,683415,0.55879
33.1243,683521,1.50695
33.129573,683629,1.00159
33.135104,683742,0.52224
33.140186,683846,0.24315
33.145164,683947,-0.23932
33.149782,684042,-1.00056
33.154935,684148,-1.82336
33.159489,684241,-1.17558
33.163943,684332,0.06165
33.168725,684430,1.38655
33.173395,684526,1.38319
33.178795,684637,0.71849
33.184021,684744,0.23867
33.189105,684849,0.07364
33.194125,684952,-0.89525
33.198992,685052,-1.87075
33.204179,685159,-1.59094
33.209252,685263,-0.08514
33.214068,685362,1.19753
33.219116,685466,1.30498
33.224438,685576,0.60176
33.229663,685684,0.26132
33.234811,685790,-0.07783
33.245171,686004,-1.71262
33.250011,686104,-1.49914
33.254816,686204,-0.08918
33.259856,686308,1.15096
33.264824,686411,1.24086
33.270046,686519,0.54579
33.274993,686622,0.14979
33.280035,686726,-0.08942
33.285462,686839,-0.88225
33.294941,687036,-1.60447
33.299704,687135,-0.38123
33.304553,687235,1.0049
33.309144,687331,1.14124
33.314201,687436,0.5518
33.319596,687549,0.17937
33.324886,687659,-0.12788
33.329646,687758,-0.70468
33.334613,687862,-1.75603
33.339933,687973,-1.76107
33.345257,688084,-0.29979
33.350472,688193,1.08053
33.355024,688288,1.1537
33.360694,688406,0.38417
33.366302,688524,-0.07882
33.371974,688642,-0.29852
33.376439,688736,-1.19312
33.381951,688851,-2.10508
33.386833,688954,-1.43651
33.391989,689062,0.33239
33.396761,689162,1.28526
33.402146,689275,0.87396
33.406645,689369,0.36716
33.411073,689462,0.00915
33.415407,689554,-0.09072
33.42096,689670,-1.08499
33.425966,689776,-1.87818
33.436617,690000,0.13248
33.441779,690109,1.34823
33.445901,690196,1.06527
33.450705,690297,0.42579
33.45624,690414,0.06703
33.461422,690523,-0.25981
33.466672,690634,-1.17765
33.47217,690751,-1.95135
33.477023,690853,-1.23382
